id,value,key
149,END,END
150,START,START
150,2974,
150,.,D
150,Sablon,
150,fils,
150,et,
150,Cie,
150,",",D
150,à,
150,Bruxelles,
150,.,D
150,—,D
150,Dissolution,
150,.,D
150,END,END
151,START,START
151,2146,
151,.,D
151,Savelkoul,
151,et,
151,C,
151,°,D
151,",",D
151,à,
151,Anvers,
151,.,D
151,—,D
151,Dissolution,
151,.,D
151,END,END
152,START,START
152,2764,
152,.,D
152,Schmitt,
152,-,D
152,Spaenhoven,
152,",",D
152,à,
152,Anvers,
152,.,D
152,—,D
152,Prorogation,
152,.,D
152,END,END
153,START,START
153,2767,
153,.,D
153,Schütz,
153,et,
153,Diden,
153,",",D
153,à,
153,Anvers,
153,.,D
153,—,D
153,Retraite,
153,d'associés,
153,.,D
153,END,END
154,START,START
154,2768,
154,.,D
154,Id,
154,.,D
154,—,D
154,Circulaire,
154,.,D
154,END,END
